a,b,L
34.719652,-51.181603,5.500000
34.493095,-51.052520,5.500000
34.265425,-50.922763,5.500000
34.036656,-50.792338,5.500000
33.806805,-50.661254,5.500000
33.575885,-50.529522,5.500000
33.343910,-50.397148,5.500000
33.110896,-50.264143,5.500000
32.876858,-50.130515,5.500000
32.641810,-49.996272,5.500000
32.405767,-49.861425,5.500000
32.168744,-49.725981,5.500000
31.930757,-49.589950,5.500000
31.691819,-49.453340,5.500000
31.451946,-49.316160,5.500000
31.211153,-49.178419,5.500000
30.969454,-49.040126,5.500000
30.726863,-48.901288,5.500000
30.483394,-48.761915,5.500000
30.239062,-48.622014,5.500000
29.993880,-48.481593,5.500000
29.747861,-48.340661,5.500000
29.501019,-48.199225,5.500000
29.253366,-48.057293,5.500000
29.004916,-47.914872,5.500000
28.755680,-47.771969,5.500000
28.505671,-47.628593,5.500000
28.254901,-47.484749,5.500000
28.003380,-47.340445,5.500000
27.751120,-47.195686,5.500000
27.498131,-47.050480,5.500000
27.244424,-46.904833,5.500000
26.990008,-46.758749,5.500000
26.734893,-46.612236,5.500000
26.479086,-46.465297,5.500000
26.222597,-46.317938,5.500000
25.965431,-46.170164,5.500000
25.707595,-46.021977,5.500000
25.449095,-45.873382,5.500000
25.189937,-45.724381,5.500000
24.930124,-45.574979,5.500000
24.669660,-45.425176,5.500000
24.408547,-45.274974,5.500000
24.146789,-45.124376,5.500000
23.884386,-44.973383,5.500000
23.621342,-44.821995,5.500000
23.357655,-44.670214,5.500000
23.093329,-44.518041,5.500000
22.828361,-44.365476,5.500000
22.562754,-44.212520,5.500000
22.296505,-44.059172,5.500000
22.029615,-43.905433,5.500000
21.762082,-43.751303,5.500000
21.493908,-43.596783,5.500000
21.225093,-43.441874,5.500000
20.955639,-43.286577,5.500000
20.685546,-43.130894,5.500000
20.414818,-42.974826,5.500000
20.143457,-42.818377,5.500000
19.871466,-42.661548,5.500000
19.598849,-42.504343,5.500000
19.325610,-42.346764,5.500000
19.051754,-42.188816,5.500000
18.777283,-42.030500,5.500000
18.502203,-41.871820,5.500000
18.226518,-41.712781,5.500000
17.950232,-41.553385,5.500000
17.673350,-41.393637,5.500000
17.395877,-41.233540,5.500000
17.117818,-41.073098,5.500000
16.839177,-40.912315,5.500000
16.559960,-40.751196,5.500000
16.280172,-40.589745,5.500000
15.999819,-40.427966,5.500000
15.718907,-40.265865,5.500000
15.437441,-40.103446,5.500000
15.155430,-39.940715,5.500000
14.872878,-39.777677,5.500000
14.589794,-39.614338,5.500000
14.306183,-39.450702,5.500000
14.022055,-39.286777,5.500000
13.737416,-39.122569,5.500000
13.452274,-38.958083,5.500000
13.166639,-38.793327,5.500000
12.880518,-38.628307,5.500000
12.593920,-38.463030,5.500000
12.306855,-38.297503,5.500000
12.019333,-38.131734,5.500000
11.731363,-37.965730,5.500000
11.442956,-37.799500,5.500000
11.154120,-37.633050,5.500000
10.864868,-37.466390,5.500000
10.575436,-37.299528,5.500000
10.287318,-37.132471,5.500000
10.000439,-36.965229,5.500000
9.714811,-36.797809,5.500000
9.430446,-36.630222,5.500000
9.147356,-36.462476,5.500000
8.865554,-36.294580,5.500000
8.585048,-36.126542,5.500000
8.305849,-35.958371,5.500000
8.027968,-35.790075,5.500000
7.751412,-35.621662,5.500000
7.476190,-35.453139,5.500000
7.202308,-35.284513,5.500000
6.929775,-35.115791,5.500000
6.658596,-34.946980,5.500000
6.388776,-34.778087,5.500000
6.120320,-34.609116,5.500000
5.853234,-34.440075,5.500000
5.587522,-34.270968,5.500000
5.323188,-34.101800,5.500000
5.060236,-33.932579,5.500000
4.798669,-33.763307,5.500000
4.538491,-33.593991,5.500000
4.279704,-33.424634,5.500000
4.022312,-33.255242,5.500000
3.766318,-33.085819,5.500000
3.511723,-32.916368,5.500000
3.258531,-32.746895,5.500000
3.006742,-32.577403,5.500000
2.756359,-32.407895,5.500000
2.507384,-32.238375,5.500000
2.259817,-32.068846,5.500000
