a,b,L
-11.903353,-48.183896,5.500000
-11.919480,-48.177766,5.500000
-11.935672,-48.171599,5.500000
-11.951931,-48.165395,5.500000
-11.968255,-48.159152,5.500000
-11.984646,-48.152871,5.500000
-12.001102,-48.146551,5.500000
-12.017626,-48.140191,5.500000
-12.034216,-48.133792,5.500000
-12.050873,-48.127353,5.500000
-12.067598,-48.120873,5.500000
-12.084389,-48.114352,5.500000
-12.101249,-48.107790,5.500000
-12.118176,-48.101185,5.500000
-12.135171,-48.094539,5.500000
-12.152234,-48.087850,5.500000
-12.169366,-48.081117,5.500000
-12.186566,-48.074341,5.500000
-12.203835,-48.067521,5.500000
-12.221172,-48.060657,5.500000
-12.238578,-48.053749,5.500000
-12.256053,-48.046795,5.500000
-12.273597,-48.039795,5.500000
-12.291210,-48.032750,5.500000
-12.308892,-48.025659,5.500000
-12.326643,-48.018521,5.500000
-12.344464,-48.011336,5.500000
-12.362355,-48.004103,5.500000
-12.380315,-47.996822,5.500000
-12.398345,-47.989493,5.500000
-12.416445,-47.982116,5.500000
-12.434615,-47.974689,5.500000
-12.452855,-47.967212,5.500000
-12.471166,-47.959685,5.500000
-12.489547,-47.952108,5.500000
-12.507998,-47.944479,5.500000
-12.526520,-47.936799,5.500000
-12.545112,-47.929067,5.500000
-12.563776,-47.921282,5.500000
-12.582511,-47.913444,5.500000
-12.601317,-47.905552,5.500000
-12.620194,-47.897605,5.500000
-12.639142,-47.889604,5.500000
-12.658162,-47.881547,5.500000
-12.677254,-47.873434,5.500000
-12.696418,-47.865264,5.500000
-12.715654,-47.857037,5.500000
-12.734962,-47.848752,5.500000
-12.754343,-47.840408,5.500000
-12.773796,-47.832004,5.500000
-12.793322,-47.823540,5.500000
-12.812921,-47.815015,5.500000
-12.832594,-47.806428,5.500000
-12.852341,-47.797779,5.500000
-12.872162,-47.789066,5.500000
-12.892057,-47.780289,5.500000
-12.912028,-47.771447,5.500000
-12.932075,-47.762538,5.500000
-12.952198,-47.753563,5.500000
-12.972398,-47.744519,5.500000
-12.992675,-47.735405,5.500000
-13.013031,-47.726222,5.500000
-13.033466,-47.716967,5.500000
-13.053981,-47.707639,5.500000
-13.074577,-47.698237,5.500000
-13.095255,-47.688760,5.500000
-13.116016,-47.679206,5.500000
-13.136860,-47.669575,5.500000
-13.157789,-47.659865,5.500000
-13.178805,-47.650073,5.500000
-13.199908,-47.640200,5.500000
-13.221100,-47.630243,5.500000
-13.242381,-47.620201,5.500000
-13.263754,-47.610072,5.500000
-13.285221,-47.599854,5.500000
-13.306782,-47.589547,5.500000
-13.328439,-47.579147,5.500000
-13.350194,-47.568653,5.500000
-13.372049,-47.558064,5.500000
-13.394005,-47.547378,5.500000
-13.416064,-47.536592,5.500000
-13.438228,-47.525706,5.500000
-13.460499,-47.514716,5.500000
-13.482878,-47.503622,5.500000
-13.505367,-47.492422,5.500000
-13.527969,-47.481112,5.500000
-13.550686,-47.469693,5.500000
-13.573518,-47.458161,5.500000
-13.596469,-47.446514,5.500000
-13.619540,-47.434751,5.500000
-13.642733,-47.422870,5.500000
-13.666051,-47.410868,5.500000
-13.689495,-47.398744,5.500000
-13.713068,-47.386494,5.500000
-13.736772,-47.374118,5.500000
-13.760609,-47.361613,5.500000
-13.784580,-47.348977,5.500000
-13.808690,-47.336207,5.500000
-13.832938,-47.323302,5.500000
