"L","a","b","prior.uniform","prior.distance.from.munsel.center"
55.5,60,60,0.000219635405227323,0.000210188605008162
55.5,60,-60,0.000219635405227323,0.0002034267063212
55.5,-60,70,0.000219635405227323,0.000196331764115516
55.5,60,70,0.000219635405227323,0.000196228847341491
55.5,60,-70,0.000219635405227323,0.000188967348428879
55.5,-60,80,0.000219635405227323,0.000181412229014166
55.5,60,80,0.000219635405227323,0.000181317395383879
55.5,-60,90,0.000219635405227323,0.000165748811776617
55.5,60,90,0.000219635405227323,0.000165661202407142
55.5,-70,0,0.000219635405227323,0.000235657298213951
55.5,70,0,0.000219635405227323,0.000235502453960132
55.5,-70,10,0.000219635405227323,0.000234959131743847
55.5,-70,-10,0.000219635405227323,0.000233606119269081
55.5,70,10,0.000219635405227323,0.000234805079667566
55.5,70,-10,0.000219635405227323,0.000233453579558531
55.5,-70,20,0.000219635405227323,0.000231552828345638
55.5,-70,-20,0.000219635405227323,0.00022892439587583
55.5,70,20,0.000219635405227323,0.000231402527893209
55.5,70,-20,0.000219635405227323,0.000228776867786279
55.5,-70,30,0.000219635405227323,0.00022562827609127
55.5,-70,-30,0.000219635405227323,0.000221859199881777
55.5,70,30,0.000219635405227323,0.000225484083406037
55.5,70,-30,0.000219635405227323,0.000221718641105554
55.5,-70,40,0.000219635405227323,0.000217476223914029
55.5,-70,-40,0.000219635405227323,0.000212728855661889
55.5,70,40,0.000219635405227323,0.000217339667247462
55.5,70,-40,0.000219635405227323,0.000212596384517253
55.5,-70,50,0.000219635405227323,0.000207428822485497
55.5,70,50,0.000219635405227323,0.000207300633115161
55.5,70,-50,0.000219635405227323,0.000201742962106257
55.5,-70,60,0.000219635405227323,0.000195811368698874
55.5,70,60,0.000219635405227323,0.000195691660861151
55.5,70,-60,0.000219635405227323,0.000189468152561567
55.5,-70,70,0.000219635405227323,0.000182914148484153
55.5,70,70,0.000219635405227323,0.000182802632202074
55.5,70,-70,0.000219635405227323,0.000176039870982139
55.5,-70,80,0.000219635405227323,0.000168981791294656
55.5,70,80,0.000219635405227323,0.00016887795136577
55.5,-70,90,0.000219635405227323,0.000154213532227799
55.5,70,90,0.000219635405227323,0.000154116754083591
55.5,-80,0,0.000219635405227323,0.000216299958331877
55.5,80,0,0.000219635405227323,0.000216145086748405
55.5,-80,10,0.000219635405227323,0.000215688631450902
55.5,-80,-10,0.000219635405227323,0.000214501844875155
55.5,80,10,0.000219635405227323,0.000215534367790004
55.5,80,-10,0.000219635405227323,0.000214348747875624
55.5,-80,20,0.000219635405227323,0.000212695727501087
55.5,-80,-20,0.000219635405227323,0.00021037505088715
55.5,80,20,0.000219635405227323,0.000212544372530005
55.5,80,-20,0.000219635405227323,0.000210225876915927
55.5,-80,30,0.000219635405227323,0.000207451723999816
55.5,-80,-30,0.000219635405227323,0.000204091935095612
55.5,80,30,0.000219635405227323,0.000207305209581267
55.5,80,-30,0.000219635405227323,0.000203948362583606
55.5,-80,40,0.000219635405227323,0.00020016346475342
55.5,80,40,0.000219635405227323,0.000200023185764507
55.5,80,-40,0.000219635405227323,0.000195747229347125
55.5,-80,50,0.000219635405227323,0.000191078829572482
55.5,80,50,0.000219635405227323,0.000190945617502986
55.5,80,-50,0.000219635405227323,0.000185877580855872
55.5,-80,60,0.000219635405227323,0.000180454215712178
55.5,80,60,0.000219635405227323,0.000180328415740698
55.5,80,-60,0.000219635405227323,0.000174590438312504
55.5,-80,70,0.000219635405227323,0.000168531585500296
55.5,80,70,0.000219635405227323,0.000168413179007936
55.5,80,-70,0.000219635405227323,0.00016211516003114
55.5,-80,80,0.000219635405227323,0.000155526025125536
55.5,80,80,0.000219635405227323,0.000155414752564709
55.5,-80,90,0.000219635405227323,0.000141621445579899
55.5,80,90,0.000219635405227323,0.000141516907012781
55.5,-90,0,0.000219635405227323,0.000196939779335894
55.5,90,0,0.000219635405227323,0.000196784889006941
55.5,-90,10,0.000219635405227323,0.000196396117856247
55.5,-90,-10,0.000219635405227323,0.000195339423818296
55.5,90,10,0.000219635405227323,0.000196241708628877
55.5,90,-10,0.000219635405227323,0.000195185941194859
55.5,-90,20,0.000219635405227323,0.000193728133928734
55.5,-90,-20,0.000219635405227323,0.000191652349457642
55.5,90,20,0.000219635405227323,0.000193576043023849
55.5,90,-20,0.000219635405227323,0.000191502014712398
55.5,-90,30,0.000219635405227323,0.000189029101636428
55.5,-90,-30,0.000219635405227323,0.000186003098437388
55.5,90,-30,0.000219635405227323,0.000185857344042259
55.5,-90,40,0.000219635405227323,0.000182450594154029
55.5,90,-40,0.000219635405227323,0.000178424024846772
55.5,-90,50,0.000219635405227323,0.000174180720060574
55.5,90,-50,0.000219635405227323,0.000169399543727982
55.5,-90,60,0.000219635405227323,0.000164422242103591
55.5,90,-60,0.000219635405227323,0.000158986729064516
55.5,-90,70,0.000219635405227323,0.000153375068374811
55.5,90,-70,0.000219635405227323,0.000147379202351486
55.5,-90,80,0.000219635405227323,0.000141224777941793
60.5,0,0,0.000219635405227323,0.000362387806110258
60.5,0,10,0.000219635405227323,0.000354877879948646
60.5,0,-10,0.000219635405227323,0.000345984650068806
60.5,0,100,0.000219635405227323,0.000182207831944655
60.5,0,20,0.000219635405227323,0.000336501485084179
60.5,0,-20,0.000219635405227323,0.000327109008409155
60.5,0,30,0.000219635405227323,0.000317423953869535
60.5,0,-30,0.000219635405227323,0.000307934079690153
60.5,0,40,0.000219635405227323,0.000298192329331538
60.5,0,-40,0.000219635405227323,0.000288668020583292
60.5,0,50,0.000219635405227323,0.000278902808913222
60.5,0,-50,0.000219635405227323,0.000269362502309551
60.5,0,60,0.000219635405227323,0.00025958538612935
60.5,0,-60,0.000219635405227323,0.000250036373653073
60.5,0,70,0.000219635405227323,0.000240252402018831
60.5,0,80,0.000219635405227323,0.000220909858871474
60.5,0,90,0.000219635405227323,0.000201561025067077
60.5,-10,0,0.000219635405227323,0.000350032737321681
60.5,10,0,0.000219635405227323,0.000349891886652371
60.5,-100,0,0.000219635405227323,0.000177445452536483
60.5,-100,10,0.000219635405227323,0.000176956324885765
60.5,-100,-10,0.000219635405227323,0.000176004801030097
60.5,-100,20,0.000219635405227323,0.000174551812169005
60.5,-100,-20,0.000219635405227323,0.00017267636271769
60.5,-100,30,0.000219635405227323,0.000170300651936036
60.5,100,-30,0.000219635405227323,0.000167405359491029
60.5,-100,40,0.000219635405227323,0.000164316610773162
60.5,100,-40,0.000219635405227323,0.000160622159799447
60.5,-100,50,0.000219635405227323,0.000156744650398221
60.5,100,-50,0.000219635405227323,0.000152330218708774
60.5,-100,60,0.000219635405227323,0.000147746084659843
60.5,100,-60,0.000219635405227323,0.000142693670608198
60.5,-100,70,0.000219635405227323,0.000137485587359628
60.5,-100,80,0.000219635405227323,0.000126121556932383
60.5,-100,90,0.000219635405227323,0.000113800071241882
60.5,-10,10,0.000219635405227323,0.000345954993490548
60.5,-10,-10,0.000219635405227323,0.000339465741129498
60.5,10,10,0.000219635405227323,0.000345836712947188
60.5,10,-10,0.000219635405227323,0.000339371511663269
60.5,-10,100,0.000219635405227323,0.000181226063995322
60.5,10,100,0.000219635405227323,0.000181210270585768
60.5,-10,20,0.000219635405227323,0.00033150795178879
60.5,-10,-20,0.000219635405227323,0.000323079029468477
60.5,10,20,0.000219635405227323,0.000331432539445241
60.5,10,-20,0.000219635405227323,0.000323016787640539
60.5,-10,30,0.000219635405227323,0.000314072298136187
60.5,-10,-30,0.000219635405227323,0.000305061073072584
60.5,10,30,0.000219635405227323,0.00031401984700647
60.5,10,-30,0.000219635405227323,0.000305015755111683
60.5,-10,40,0.000219635405227323,0.000295688710609781
60.5,-10,-40,0.000219635405227323,0.000286445039085168
60.5,10,40,0.000219635405227323,0.000295649008870215
60.5,10,-40,0.000219635405227323,0.000286409661720206
60.5,-10,50,0.000219635405227323,0.000276909593480111
60.5,-10,-50,0.000219635405227323,0.000267552462996317
60.5,10,50,0.000219635405227323,0.000276877789737828
60.5,10,-50,0.000219635405227323,0.000267523527585746
60.5,-10,60,0.000219635405227323,0.000257931377804803
60.5,-10,-60,0.000219635405227323,0.000248510954662805
60.5,10,60,0.000219635405227323,0.00025790489799897
60.5,10,-60,0.000219635405227323,0.000248486506424787
60.5,-10,70,0.000219635405227323,0.000238839630779223
60.5,10,70,0.000219635405227323,0.000238816967627061
60.5,-10,80,0.000219635405227323,0.000219677240275089
60.5,10,80,0.000219635405227323,0.000219657441448478
60.5,-10,90,0.000219635405227323,0.000200467980846789
60.5,10,90,0.000219635405227323,0.000200450408414873
60.5,-110,0,0.000219635405227323,0.000158093843990077
60.5,-110,10,0.000219635405227323,0.000157649020491289
60.5,-110,-10,0.000219635405227323,0.000156783130990379
60.5,-110,20,0.000219635405227323,0.00015545951548621
60.5,-110,30,0.000219635405227323,0.000151577485756804
60.5,-110,40,0.000219635405227323,0.000146090449060248
60.5,-110,50,0.000219635405227323,0.000139112178831398
60.5,-110,60,0.000219635405227323,0.000130772447256598
60.5,-110,70,0.000219635405227323,0.00012120743224488
60.5,-110,80,0.000219635405227323,0.000110551954085615
60.5,-120,0,0.000219635405227323,0.000138739152853333
60.5,-120,10,0.000219635405227323,0.000138331285988863
60.5,-120,-10,0.000219635405227323,0.000137536949291844
60.5,-120,20,0.000219635405227323,0.000136321733623248
60.5,-120,30,0.000219635405227323,0.000132750975024153
60.5,-120,40,0.000219635405227323,0.000127687658499034
60.5,-120,50,0.000219635405227323,0.000121222436827296
60.5,-120,60,0.000219635405227323,0.000113460756251186
60.5,-120,70,0.000219635405227323,0.000104515759749755
60.5,-120,80,0.000219635405227323,9.45021548582968e-05
60.5,-130,0,0.000219635405227323,0.000119382089701955
60.5,-130,10,0.000219635405227323,0.000119005517468146
60.5,-130,20,0.000219635405227323,0.00011714874267296
60.5,-130,30,0.000219635405227323,0.000113843792367308
60.5,-130,40,0.000219635405227323,0.000109145437400078
60.5,-130,50,0.000219635405227323,0.000103126911932615
60.5,-130,60,0.000219635405227323,9.58747550143726e-05
60.5,-130,70,0.000219635405227323,8.74835261921801e-05
60.5,-130,80,0.000219635405227323,7.80510007609797e-05
60.5,-140,10,0.000219635405227323,9.96734299149578e-05
60.5,-140,20,0.000219635405227323,9.79479519955456e-05
60.5,-140,30,0.000219635405227323,9.48724923898336e-05
60.5,-140,40,0.000219635405227323,9.04914075046278e-05
60.5,-140,50,0.000219635405227323,8.48646061155472e-05
60.5,-140,60,0.000219635405227323,7.80637968627049e-05
60.5,-140,70,0.000219635405227323,7.01685184305106e-05
60.5,-150,20,0.000219635405227323,7.87248352733308e-05
60.5,-150,30,0.000219635405227323,7.58494271580219e-05
60.5,-150,40,0.000219635405227323,7.17464579048152e-05
60.5,-150,50,0.000219635405227323,6.64654955604426e-05
60.5,-150,60,0.000219635405227323,6.00665035867303e-05
60.5,-160,30,0.000219635405227323,5.67839901897207e-05
60.5,-160,40,0.000219635405227323,5.29266488703374e-05
60.5,-160,50,0.000219635405227323,4.7952934790025e-05
60.5,-20,0,0.000219635405227323,0.000331602418812733
60.5,20,0,0.000219635405227323,0.000331451379142434
60.5,-20,10,0.000219635405227323,0.000329277674042714
60.5,-20,-10,0.000219635405227323,0.000325074436510577
60.5,20,10,0.000219635405227323,0.000329134966386649
60.5,20,-10,0.000219635405227323,0.000324944674530811
60.5,-20,100,0.000219635405227323,0.000178295173693315
60.5,20,100,0.000219635405227323,0.000178264067820134
60.5,-20,20,0.000219635405227323,0.000319274305438042
60.5,-20,-20,0.000219635405227323,0.000312576631527725
60.5,20,20,0.000219635405227323,0.000319158983594307
60.5,20,-20,0.000219635405227323,0.000312474444411133
60.5,-20,30,0.000219635405227323,0.000304981786971813
60.5,-20,-30,0.000219635405227323,0.000297066371534838
60.5,20,30,0.000219635405227323,0.000304891290243305
60.5,20,-30,0.000219635405227323,0.000296985516720744
60.5,-20,40,0.000219635405227323,0.000288595378561019
60.5,-20,-40,0.000219635405227323,0.000280067807643504
60.5,20,40,0.000219635405227323,0.000288522800307376
60.5,20,-40,0.000219635405227323,0.000280002010227951
60.5,-20,50,0.000219635405227323,0.000271137808659961
60.5,-20,-50,0.000219635405227323,0.000262275046968105
60.5,20,50,0.000219635405227323,0.000271077875343798
60.5,20,-50,0.000219635405227323,0.000262219984340354
60.5,-20,60,0.000219635405227323,0.000253082783754426
60.5,-20,-60,0.000219635405227323,0.000244020795274666
60.5,20,60,0.000219635405227323,0.000253032001717882
60.5,20,-60,0.000219635405227323,0.000243973628181413
60.5,-20,70,0.000219635405227323,0.000234666993323466
60.5,20,70,0.000219635405227323,0.000234623054820732
60.5,-20,80,0.000219635405227323,0.000216018763168213
60.5,20,80,0.000219635405227323,0.000215980100900614
60.5,-20,90,0.000219635405227323,0.000197212785747753
60.5,20,90,0.000219635405227323,0.000197178299789786
60.5,-30,0,0.000219635405227323,0.000312563848411233
60.5,30,0,0.000219635405227323,0.000312410667549516
60.5,-30,10,0.000219635405227323,0.000310968632462501
60.5,-30,-10,0.000219635405227323,0.000307969631991782
60.5,30,10,0.000219635405227323,0.00031081949352904
60.5,30,-10,0.000219635405227323,0.00030782754231786
60.5,-30,100,0.000219635405227323,0.000173501797746968
60.5,30,100,0.000219635405227323,0.000173456271376883
60.5,-30,20,0.000219635405227323,0.000303620408646346
60.5,-30,-20,0.000219635405227323,0.000298346514377283
60.5,30,20,0.000219635405227323,0.000303487435057354
60.5,30,-20,0.000219635405227323,0.0002982231403058
60.5,-30,30,0.000219635405227323,0.000292105245686021
60.5,-30,-30,0.000219635405227323,0.000285368216071019
60.5,30,30,0.000219635405227323,0.00029199158340384
60.5,30,-30,0.000219635405227323,0.000285263456374225
60.5,-30,40,0.000219635405227323,0.000277953135570479
60.5,-30,-40,0.000219635405227323,0.000270320560863112
60.5,30,40,0.000219635405227323,0.000277856690992797
60.5,30,-40,0.000219635405227323,0.000270231401349707
60.5,-30,50,0.000219635405227323,0.000262185584311776
60.5,-30,-50,0.000219635405227323,0.000253997421277003
60.5,30,50,0.000219635405227323,0.000262103068468917
60.5,30,-50,0.000219635405227323,0.000253920662772401
60.5,-30,60,0.000219635405227323,0.000245408252309846
60.5,-30,-60,0.000219635405227323,0.000236862691568316
60.5,30,60,0.000219635405227323,0.000245336728822221
60.5,30,-60,0.000219635405227323,0.000236795713074036
60.5,-30,70,0.000219635405227323,0.000227975378301887
60.5,30,70,0.000219635405227323,0.000227912551933311
60.5,-30,80,0.000219635405227323,0.000210099536786277
60.5,30,80,0.000219635405227323,0.000210043675965437
60.5,-30,90,0.000219635405227323,0.000191913123583834
60.5,30,90,0.000219635405227323,0.000191862925167577
60.5,-40,0,0.000219635405227323,0.000293361658803511
60.5,40,0,0.000219635405227323,0.000293207706730284
60.5,-40,10,0.000219635405227323,0.000292152653161863
60.5,-40,-10,0.000219635405227323,0.000289843712756222
60.5,40,10,0.000219635405227323,0.000292001049036054
60.5,40,-10,0.000219635405227323,0.000289696399518442
60.5,-40,100,0.000219635405227323,0.000166976992095597
60.5,40,100,0.000219635405227323,0.000166918230651705
60.5,-40,20,0.000219635405227323,0.000286418504678683
60.5,-40,-20,0.000219635405227323,0.000282156871331556
60.5,40,20,0.000219635405227323,0.000286277127745505
60.5,40,-20,0.000219635405227323,0.000282022244755323
60.5,-40,30,0.000219635405227323,0.00027698119112125
60.5,-40,-30,0.000219635405227323,0.000271257783035999
60.5,40,30,0.000219635405227323,0.000276853943961296
60.5,40,-30,0.000219635405227323,0.000271137808659961
60.5,-40,40,0.000219635405227323,0.000264821092315368
60.5,-40,-40,0.000219635405227323,0.000258070498406327
60.5,40,40,0.000219635405227323,0.000264708364361394
60.5,40,-40,0.000219635405227323,0.000257964486264312
60.5,-40,50,0.000219635405227323,0.000250759616851936
60.5,-40,-50,0.000219635405227323,0.000243300454137755
60.5,40,50,0.000219635405227323,0.000250660030404681
60.5,40,-50,0.000219635405227323,0.000243206667928428
60.5,-40,60,0.000219635405227323,0.000235385746279785
60.5,-40,-60,0.000219635405227323,0.000227434403225637
60.5,40,60,0.000219635405227323,0.000235297418962536
60.5,40,-60,0.000219635405227323,0.000227350955698148
60.5,-40,70,0.000219635405227323,0.00021909672327397
60.5,40,70,0.000219635405227323,0.000219017845369984
60.5,-40,80,0.000219635405227323,0.000202156779915619
60.5,40,80,0.000219635405227323,0.000202085799516424
60.5,-40,90,0.000219635405227323,0.000184743174542699
60.5,40,90,0.000219635405227323,0.000184678818161922
60.5,-50,0,0.000219635405227323,0.000274092792060377
60.5,50,0,0.000219635405227323,0.000273938479061226
60.5,-50,10,0.000219635405227323,0.000273120847854624
60.5,-50,-10,0.000219635405227323,0.000271250280421502
60.5,50,10,0.000219635405227323,0.000272968060542737
60.5,50,-10,0.000219635405227323,0.000271100346135233
60.5,-50,100,0.000219635405227323,0.000158880267936144
60.5,50,100,0.000219635405227323,0.000158809617813302
60.5,-50,20,0.000219635405227323,0.000268442552758699
60.5,-50,-20,0.000219635405227323,0.00026489866208051
60.5,50,20,0.000219635405227323,0.000268296706468102
60.5,50,-20,0.000219635405227323,0.000264757668161391
60.5,-50,30,0.000219635405227323,0.000260526621002684
60.5,-50,-30,0.000219635405227323,0.000255614629257425
60.5,50,30,0.000219635405227323,0.000260391186302124
60.5,50,-30,0.000219635405227323,0.000255484939865362
60.5,-50,40,0.000219635405227323,0.000250005429708283
60.5,-50,-40,0.000219635405227323,0.00024403848744257
60.5,50,40,0.000219635405227323,0.00024988173280861
60.5,50,-40,0.000219635405227323,0.000243920586082574
60.5,-50,50,0.000219635405227323,0.000237492245765104
60.5,-50,-50,0.000219635405227323,0.000230735506574441
60.5,50,50,0.000219635405227323,0.000237380108674414
60.5,50,-50,0.000219635405227323,0.000230628756601022
60.5,-50,60,0.000219635405227323,0.000223492215826648
60.5,50,60,0.000219635405227323,0.000223390694388697
60.5,50,-60,0.000219635405227323,0.000216052600551968
60.5,-50,70,0.000219635405227323,0.000208388275609861
60.5,50,70,0.000219635405227323,0.000208296162443121
60.5,-50,80,0.000219635405227323,0.000192459941300711
60.5,50,80,0.000219635405227323,0.000192376029370644
60.5,-50,90,0.000219635405227323,0.000175908751220646
60.5,50,90,0.000219635405227323,0.000175831945359854
60.5,-60,0,0.000219635405227323,0.000254790333225132
60.5,60,0,0.000219635405227323,0.000254635823100481
60.5,-60,10,0.000219635405227323,0.000253978226941665
60.5,-60,-10,0.000219635405227323,0.000252408525931151
60.5,60,10,0.000219635405227323,0.000253824785187149
60.5,60,-10,0.000219635405227323,0.000252257107904734
60.5,-60,100,0.000219635405227323,0.000149383636184708
60.5,60,100,0.000219635405227323,0.000149302485882202
60.5,-60,20,0.000219635405227323,0.000250036373653073
60.5,-60,-20,0.000219635405227323,0.000247016336738145
60.5,60,20,0.000219635405227323,0.000249887914659838
60.5,60,-20,0.000219635405227323,0.000246871481764096
60.5,-60,30,0.000219635405227323,0.00024325355244469
60.5,-60,-30,0.000219635405227323,0.000238981363442502
60.5,60,30,0.000219635405227323,0.000243112950350914
60.5,60,-30,0.000219635405227323,0.000238845297173277
60.5,-60,40,0.000219635405227323,0.000234050400305559
60.5,-60,-40,0.000219635405227323,0.000228749881410655
60.5,60,40,0.000219635405227323,0.000233919218694373
60.5,60,-40,0.000219635405227323,0.000228623574120891
60.5,-60,50,0.000219635405227323,0.000222876543729982
60.5,-60,-50,0.000219635405227323,0.00021675761248985
60.5,60,50,0.000219635405227323,0.000222755231353152
60.5,60,-50,0.000219635405227323,0.000216641100487262
60.5,-60,60,0.000219635405227323,0.000210141445110679
60.5,60,60,0.000219635405227323,0.000210029713784028
60.5,60,-60,0.000219635405227323,0.000203274210300673
60.5,-60,70,0.000219635405227323,0.000196185447471426
60.5,60,70,0.000219635405227323,0.000196082616652123
60.5,-60,80,0.000219635405227323,0.000181277401643103
60.5,60,80,0.000219635405227323,0.000181182635276471
60.5,-60,90,0.000219635405227323,0.000165624253398526
60.5,60,90,0.000219635405227323,0.000165536697070172
60.5,-70,0,0.000219635405227323,0.000235468605314344
60.5,70,0,0.000219635405227323,0.000235313975963559
60.5,-70,10,0.000219635405227323,0.000234771403951444
60.5,-70,-10,0.000219635405227323,0.000233420233996888
60.5,70,10,0.000219635405227323,0.000234617563501227
60.5,70,-10,0.000219635405227323,0.000233267899748908
60.5,70,100,0.000219635405227323,0.000138568180909027
60.5,-70,20,0.000219635405227323,0.000231369671193363
60.5,-70,-20,0.000219635405227323,0.000228744616372153
60.5,70,20,0.000219635405227323,0.000231219567298777
60.5,70,-20,0.000219635405227323,0.000228597274176351
60.5,-70,30,0.000219635405227323,0.000225452560262591
60.5,-70,-30,0.000219635405227323,0.00022168791147925
60.5,70,30,0.000219635405227323,0.000225308541160278
60.5,70,-30,0.000219635405227323,0.00022154751350457
60.5,-70,40,0.000219635405227323,0.000217309811621791
60.5,-70,-40,0.000219635405227323,0.000212567421193882
60.5,70,40,0.000219635405227323,0.000217173402422902
60.5,70,-40,0.000219635405227323,0.000212435084685938
60.5,-70,50,0.000219635405227323,0.000207272605046881
60.5,70,50,0.000219635405227323,0.000207144537687183
60.5,70,-50,0.000219635405227323,0.000201591979297272
60.5,-70,60,0.000219635405227323,0.000195665485649297
60.5,70,60,0.000219635405227323,0.000195545877189222
60.5,70,-60,0.000219635405227323,0.000189327355400276
60.5,-70,70,0.000219635405227323,0.000182778246809849
60.5,70,70,0.000219635405227323,0.000182666810881725
60.5,-70,80,0.000219635405227323,0.00016885524348222
60.5,70,80,0.000219635405227323,0.000168751468438876
60.5,-70,90,0.000219635405227323,0.000154095589613287
60.5,70,90,0.000219635405227323,0.000153998864003037
60.5,-80,0,0.000219635405227323,0.000216134807781591
60.5,80,0,0.000219635405227323,0.000215980100900614
60.5,-80,10,0.000219635405227323,0.000215524129128859
60.5,-80,-10,0.000219635405227323,0.000214338586566311
60.5,80,10,0.000219635405227323,0.000215370028240556
60.5,80,-10,0.000219635405227323,0.000214185648677989
60.5,-80,20,0.000219635405227323,0.000212534326723858
60.5,-80,-20,0.000219635405227323,0.000210215975724147
60.5,80,20,0.000219635405227323,0.000212383125499588
60.5,80,-20,0.000219635405227323,0.000210066948955065
60.5,-80,30,0.000219635405227323,0.000207295484743465
60.5,-80,-30,0.000219635405227323,0.000203938832833222
60.5,80,30,0.000219635405227323,0.000207149109800687
60.5,80,-30,0.000219635405227323,0.00020379539157028
60.5,-80,40,0.000219635405227323,0.00020001387443139
60.5,80,40,0.000219635405227323,0.000199873717872292
60.5,80,-40,0.000219635405227323,0.000195601399560838
60.5,-80,50,0.000219635405227323,0.000190936774873219
60.5,80,50,0.000219635405227323,0.000190803667660343
60.5,80,-50,0.000219635405227323,0.00018573950847933
60.5,-80,60,0.000219635405227323,0.000180320064770858
60.5,80,-60,0.000219635405227323,0.000174460284184166
60.5,-80,70,0.000219635405227323,0.000168405318523837
60.5,-80,80,0.000219635405227323,0.000155407365402144
60.5,-80,90,0.000219635405227323,0.000141509966682685
60.5,-90,0,0.000219635405227323,0.000196792952817338
60.5,90,0,0.000219635405227323,0.000196638192714489
60.5,-90,10,0.000219635405227323,0.000196249747413422
60.5,-90,-10,0.000219635405227323,0.000195193931778943
60.5,90,-10,0.000219635405227323,0.00019504057586603
60.5,-90,20,0.000219635405227323,0.000193583961211596
60.5,-90,-20,0.000219635405227323,0.000191509841543508
60.5,90,-20,0.000219635405227323,0.000191359625877206
60.5,-90,30,0.000219635405227323,0.000188888643413723
60.5,-90,-30,0.000219635405227323,0.00018586493258852
60.5,90,-30,0.000219635405227323,0.000185719286724139
60.5,-90,40,0.000219635405227323,0.000182315025875462
60.5,90,-40,0.000219635405227323,0.000178291285184974
60.5,-90,50,0.000219635405227323,0.000174050836320249
60.5,90,-50,0.000219635405227323,0.000169272734204437
60.5,-90,60,0.000219635405227323,0.000164298482061059
60.5,90,-60,0.000219635405227323,0.000158866136031621
60.5,-90,70,0.000219635405227323,0.000153257579354614
60.5,-90,80,0.000219635405227323,0.000141113491172505
60.5,-90,90,0.000219635405227323,0.000128031394510812
65.5,0,0,0.000219635405227323,0.000353447063477476
65.5,0,10,0.000219635405227323,0.000348742646769107
65.5,0,-10,0.000219635405227323,0.000341636583430624
65.5,0,100,0.000219635405227323,0.000181577312987892
65.5,0,110,0.000219635405227323,0.000162279363476363
65.5,0,20,0.000219635405227323,0.000333222052458826
65.5,0,-20,0.000219635405227323,0.000324483317387909
65.5,0,30,0.000219635405227323,0.000315250362286766
65.5,0,-30,0.000219635405227323,0.000306076106374685
65.5,0,40,0.000219635405227323,0.000296576276539657
65.5,0,-40,0.000219635405227323,0.000287234921350974
65.5,0,50,0.000219635405227323,0.000277619018696147
65.5,0,-50,0.000219635405227323,0.000268197466862669
65.5,0,60,0.000219635405227323,0.000258521330093908
65.5,0,70,0.000219635405227323,0.000239344181909441
65.5,0,80,0.000219635405227323,0.00022011781438836
65.5,0,90,0.000219635405227323,0.000200858885715791
65.5,-10,0,0.000219635405227323,0.000345005807128014
65.5,10,0,0.000219635405227323,0.000344891781945189
65.5,-100,0,0.000219635405227323,0.000176830375937682
65.5,-100,10,0.000219635405227323,0.000176342791659422
65.5,-100,-10,0.000219635405227323,0.000175394248154166
65.5,-100,100,0.000219635405227323,0.000100211001246799
65.5,-100,20,0.000219635405227323,0.000173945754956166
65.5,-100,-20,0.000219635405227323,0.000172076011484104
65.5,-100,30,0.000219635405227323,0.000169707376494713
65.5,-100,40,0.000219635405227323,0.000163740441273492
65.5,100,-40,0.000219635405227323,0.000160056067995935
65.5,-100,50,0.000219635405227323,0.000156188763782881
65.5,100,-50,0.000219635405227323,0.000151785512056303
65.5,-100,60,0.000219635405227323,0.000147212522084221
65.5,-100,70,0.000219635405227323,0.000136975389710473
65.5,-100,80,0.000219635405227323,0.000125634961593202
65.5,-100,90,0.000219635405227323,0.000113336719276541
65.5,-10,10,0.000219635405227323,0.000341611273858577
65.5,-10,-10,0.000219635405227323,0.000335910334319596
65.5,10,10,0.000219635405227323,0.000341510250797145
65.5,10,-10,0.000219635405227323,0.00033582555490693
65.5,-10,100,0.000219635405227323,0.0001805987915097
65.5,10,100,0.000219635405227323,0.000180583050052409
65.5,-10,110,0.000219635405227323,0.000161390794455655
65.5,10,110,0.000219635405227323,0.000161376493522353
65.5,-10,20,0.000219635405227323,0.000328610658853349
65.5,-10,-20,0.000219635405227323,0.000320661983362694
65.5,10,20,0.000219635405227323,0.000328540359206331
65.5,10,-20,0.000219635405227323,0.000320602710478091
65.5,-10,30,0.000219635405227323,0.000312021532173719
65.5,-10,-30,0.000219635405227323,0.000303281564023195
65.5,10,30,0.000219635405227323,0.000311970894866695
65.5,10,-30,0.000219635405227323,0.000303237431370562
65.5,-10,40,0.000219635405227323,0.00029412508451372
65.5,-10,-40,0.000219635405227323,0.000285048879331024
65.5,10,40,0.000219635405227323,0.000294086187036178
65.5,10,-40,0.000219635405227323,0.000285014074571607
65.5,-10,50,0.000219635405227323,0.000275652560249676
65.5,-10,-50,0.000219635405227323,0.000266407534832146
65.5,10,50,0.000219635405227323,0.000275621174463973
65.5,10,-50,0.000219635405227323,0.000266378915253913
65.5,-10,60,0.000219635405227323,0.000256882706296121
65.5,10,60,0.000219635405227323,0.000256856469187818
65.5,-10,70,0.000219635405227323,0.000237941033731877
65.5,10,70,0.000219635405227323,0.000237918523293322
65.5,-10,80,0.000219635405227323,0.000218891602537211
65.5,10,80,0.000219635405227323,0.000218871905774887
65.5,-10,90,0.000219635405227323,0.000199770316409363
65.5,10,90,0.000219635405227323,0.000199752815453959
65.5,-110,0,0.000219635405227323,0.000157534448390911
65.5,-110,10,0.000219635405227323,0.000157090786668024
65.5,-110,-10,0.000219635405227323,0.000156227144903883
65.5,-110,20,0.000219635405227323,0.000154906930609144
65.5,-110,30,0.000219635405227323,0.000151034640801254
65.5,-110,40,0.000219635405227323,0.000145560800220246
